ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Backs parameter 1,Scalefactor 1
1,0,.31189950,.0000000,59,1,-1.9643885,.28079477,.42905187,.20015819
1,0,.31191066,.0000000,59,1,-1.9081320,.34356354,.45295488,.19820648
1,0,.31191603,.0000000,59,2,-2.2817898,.34835821,.47760176,.20975371
1,0,.31192719,.0000000,59,1,-2.0506700,.29791788,.39444384,.20507335
1,0,.31192138,.69551470E-04,59,4,-3.3680009,.19076617,.30920566,.20227026
1,0,.31193347,.0000000,59,2,-2.8873838,.29582978,.29782571,.20625779
1,0,.31193439,.0000000,59,1,-3.8841887,.37866614,.26194679,.20920238
1,0,.31194556,.0000000,59,1,-2.4579241,.41354316,.34491411,.21335979
1,0,.31195402,.0000000,59,2,-4.2063113,.53723222,.31358478,.22506786
1,0,.31196518,.0000000,59,1,-2.7880930,.55607060,.42955179,.22244194
1,0,.31197635,.0000000,59,1,-1.9397206,.27789790,.42840652,.19882615
1,0,.31197558,.0000000,59,2,-2.5807742,.21448936,.48129814,.19008907
1,0,.31197653,.70593518E-04,59,2,-2.9813144,.12732224,.44040102,.18587339
1,0,.31198885,.0000000,59,2,-1.9283513,.32880997,.38882588,.20627547
1,0,.31198617,.0000000,59,4,-2.8490663,.22363914,.44463780,.18191955
1,0,.31199630,.0000000,59,1,-2.9145435,.38279489,.30891314,.20855070
1,0,.31200298,.0000000,59,3,-2.2656481,.50238197,.42080158,.21989730
1,0,.31200681,.0000000,59,1,-2.8667006,.39606301,.33152201,.20482655
1,0,.31201065,.73201748E-04,59,3,-2.9503094,.45131985,.35875693,.20819317
1,0,.31201242,.0000000,59,5,-3.0348518,.38734383,.30159628,.21271134
1,0,.31201254,.0000000,59,3,-3.3772598,.35974777,.27780165,.20848233
1,0,.31200788,.10639679E-03,59,5,-4.5477926,.42592071,.25456851,.22234365
1,0,.31201903,.0000000,59,1,-3.6002923,.34649148,.28957052,.21720048
1,0,.31203019,.0000000,59,1,-1.8088076,.35345663,.40188476,.20457247
1,0,.31203111,.0000000,59,2,-2.4966478,.51606376,.52247199,.21974465
1,0,.31204227,.0000000,59,1,-2.1730266,.39028329,.50683743,.20941667
1,0,.31204075,.0000000,59,1,-3.6938715,.58974380,.50846151,.21644168
1,0,.31202697,.68934518E-04,59,7,-3.5638388,.60593591,.54216904,.23394543
1,0,.31200180,.0000000,59,6,-5.2436207,.61168627,.64614075,.22792323
1,0,.31201296,.0000000,59,1,-2.8357118,.48504965,.47996903,.22778733
1,0,.31200922,.20853403E-03,59,1,-5.3386086,.63217253,.39990866,.25319511
1,0,.31200630,.0000000,59,1,-7.3680821,.75177502,.55507276,.26451074
1,0,.31201515,.0000000,59,3,-2.9781948,.53089830,.50588431,.23020300
1,0,.31201871,.0000000,59,2,-3.4400974,.33319417,.58917213,.19581742
1,0,.31202986,.0000000,59,1,-3.2679805,.38385769,.48602963,.19056127
1,0,.31204102,.0000000,59,1,-2.8734826,.43075111,.55505659,.20100974
1,0,.31204381,.0000000,59,3,-2.2356999,.44585973,.52007465,.20846981
1,0,.31203650,.69827217E-04,59,5,-2.4546008,.53478936,.44745293,.22059245
1,0,.31203813,.0000000,59,6,-2.3266549,.51686498,.48236731,.21693885
1,0,.31203874,.0000000,59,4,-2.2926780,.42443178,.36228286,.21375695
1,0,.31203476,.0000000,59,3,-3.1775287,.55582689,.41903363,.21839336
1,0,.31204227,.0000000,59,2,-1.9166439,.45637354,.44955221,.21370527
1,0,.31203978,.0000000,59,2,-3.0482405,.47630493,.34564446,.21465324
1,0,.31203937,.0000000,59,1,-4.2975966,.60556301,.37904725,.22549521
1,0,.31204794,.0000000,59,1,-4.4703586,.46332487,.35283982,.20094956
1,0,.31204636,.14349999E-03,59,6,-1.8311613,.42428596,.43374926,.21283494
1,0,.31204270,.0000000,59,1,-4.2818287,.10784640,.50315293,.17163058
1,0,.31203491,.0000000,59,6,-3.2222856,.25306925,.48176673,.18113241
1,0,.31204371,.0000000,59,2,-3.2269083,.47333456,.35360835,.21033564
1,0,.31205494,.0000000,59,2,-2.0224507,.25743575,.43612824,.19467459
1,0,.31205973,.0000000,59,3,-2.2932661,.27862218,.49068136,.19698587
1,0,.31207088,.0000000,59,1,-1.9776389,.41868188,.49107478,.20643447
1,0,.31207133,.0000000,59,1,-3.0556372,.52882731,.42302732,.23385359
1,0,.31206512,.0000000,59,2,-4.4846961,.67173846,.42601792,.24672914
1,0,.31207223,.16345895E-03,59,2,-4.0921206,.65933754,.45659187,.24464993
1,0,.31208337,.0000000,59,1,-2.7011448,.47147025,.55001330,.20805400
1,0,.31209825,.0000000,59,2,-1.9445146,.40326880,.41086509,.20579585
1,0,.31210387,.0000000,59,1,-2.3616737,.37138795,.39270939,.21630440
1,0,.31211501,.0000000,59,1,-1.8940544,.39473978,.47773060,.20926033
1,0,.31211138,.0000000,59,5,-2.0890394,.47176084,.42966455,.22018133
1,0,.31211019,.69594466E-04,59,2,-2.8638086,.54072109,.42340092,.23225275
1,0,.31211471,.0000000,59,1,-3.3893574,.44339783,.52828060,.22340989
1,0,.31212585,.0000000,59,1,-3.1340946,.60647316,.49893351,.22900629
1,0,.31213698,.0000000,59,1,-2.4875779,.51404020,.50068249,.21375406
1,0,.31214858,.0000000,59,5,-2.3480284,.51939510,.46919879,.22466898
1,0,.31215971,.0000000,59,1,-2.1524277,.39204624,.47144472,.21396300
1,0,.31216566,.68686317E-04,59,3,-1.8998817,.33938732,.42821689,.20754957
1,0,.31216880,.0000000,59,2,-2.7275033,.40059652,.38621953,.22175918
1,0,.31217793,.0000000,59,1,-2.8595732,.37304288,.39461364,.22018060
1,0,.31218912,.0000000,59,3,-1.9532832,.40500780,.48524984,.21052035
1,0,.31219390,.0000000,59,3,-1.8745333,.43597994,.45092568,.20986873
1,0,.31218573,.82102840E-04,59,5,-2.2394630,.29356812,.45885497,.19079150
1,0,.31219687,.0000000,59,1,-2.0715683,.30707201,.47129075,.19442579
1,0,.31219675,.0000000,59,1,-3.2599793,.27993334,.46843717,.20914000
1,0,.31219877,.0000000,59,3,-2.2169276,.27032688,.34718424,.19807953
1,0,.31218920,.0000000,59,2,-5.6228841,.18016816,.32882442,.17032121
1,0,.31218956,.80682389E-04,59,3,-5.7344400,.82687404E-01,.17270132,.19393960
1,0,.31219941,.0000000,59,2,-3.6480100,.20416072,.27972988,.18602251
1,0,.31221054,.0000000,59,1,-2.4879311,.24140253,.34656886,.20184742
1,0,.31220569,.0000000,59,6,-2.7604645,.38344377,.34731346,.20138094
1,0,.31221364,.85540962E-04,59,2,-2.1022822,.29946892,.39312546,.19435558
1,0,.31222248,.0000000,59,1,-2.2542221,.51615169,.46788905,.21901938
1,0,.31221779,.0000000,59,3,-2.9585476,.58749664,.44463635,.22891640
1,0,.31221813,.0000000,59,2,-3.5018914,.62771559,.49397933,.22827308
1,0,.31222925,.0000000,59,1,-2.5501037,.53189298,.46905244,.21654773
1,0,.31222653,.74635821E-04,59,5,-1.9539072,.42825072,.46794625,.20660083
1,0,.31222600,.0000000,59,1,-3.2302087,.55341646,.39974601,.23507304
1,0,.31223712,.0000000,59,1,-2.9805188,.53548448,.48998969,.23177052
1,0,.31223492,.0000000,59,6,-2.0651897,.43421443,.39431236,.21623625
1,0,.31224381,.0000000,59,3,-1.9756223,.39705760,.38796077,.21235923
1,0,.31224822,.68697863E-04,59,3,-3.1871084,.52579051,.40084059,.23417333
1,0,.31225689,.0000000,59,1,-3.3514316,.56697984,.40545224,.23682483
1,0,.31226802,.0000000,59,1,-3.0131178,.52505051,.37491190,.22946680
1,0,.31226247,.0000000,59,5,-3.1492870,.51076784,.48975102,.23142735
1,0,.31226426,.81297535E-04,59,5,-2.8391749,.43453474,.51139292,.22058768
1,0,.31227213,.0000000,59,3,-2.4678170,.39356813,.53528377,.20032711
1,0,.31228339,.0000000,59,2,-1.8510531,.39923432,.42185807,.20604813
1,0,.31230102,.74335308E-04,59,7,-1.9697055,.46430235,.47202210,.21467445
1,0,.31230466,.0000000,59,4,-2.3184506,.51747889,.48623771,.22237974
1,0,.31230578,.0000000,59,4,-2.2121343,.49188280,.49048785,.21377156
1,0,.31230815,.0000000,59,1,-2.9920174,.51118855,.48886439,.23037971
1,0,.31231926,.70425076E-04,59,1,-2.9214853,.54695221,.53979569,.22501246
1,0,.31231861,.0000000,59,1,-4.2235527,.61369887,.39287400,.24423238
1,0,.31233025,.0000000,59,2,-3.7365232,.60735006,.40602927,.22751308
1,0,.31233500,.0000000,59,4,-3.0674738,.56884157,.53989074,.22069758
1,0,.31233877,.0000000,59,3,-2.9957703,.58975231,.45101814,.22719326
1,0,.31234122,.11344714E-03,59,4,-2.5131119,.52220130,.41834426,.21942203
1,0,.31235106,.0000000,59,1,-2.5949895,.30989778,.50949258,.19032235
1,0,.31233950,.0000000,59,3,-4.1405029,.21730014,.52146125,.17538373
1,0,.31235061,.0000000,59,1,-3.4957823,.18437597,.52995504,.18252338
1,0,.31236244,.0000000,59,2,-2.3290420,.26939483,.49250844,.19387318
1,0,.31236744,.0000000,59,2,-2.4819264,.30012267,.38494478,.19111193
1,0,.31236266,.73945754E-04,59,3,-3.1606166,.37594563,.38798057,.22225689
1,0,.31237378,.0000000,59,1,-2.8623141,.39410442,.56280554,.20745866
1,0,.31238207,.0000000,59,2,-1.7726990,.35193718,.41591669,.20348180
1,0,.31237943,.0000000,59,1,-3.6766901,.49500446,.56733486,.22540342
1,0,.31238564,.0000000,59,2,-2.8353105,.55509090,.49296655,.21760274
1,0,.31239082,.0000000,59,2,-2.9086357,.49158187,.35991228,.21686761
1,0,.31239696,.75776740E-04,59,7,-1.8983976,.36331533,.44635765,.19991015
1,0,.31239311,.0000000,59,2,-2.9161323,.28881277,.54663568,.19405988
1,0,.31239146,.0000000,59,3,-3.6724674,.25905429,.55047058,.19927911
1,0,.31239339,.0000000,59,1,-4.5121072,.42668794E-01,.37568492,.16694319
1,0,.31240450,.72489639E-04,59,1,-3.9449778,.16232226E-01,.28410594,.17927978
1,0,.31241560,.0000000,59,1,-3.4568200,.18738941,.32232905,.20311478
1,0,.31242125,.0000000,59,1,-3.8696443,.25606343,.34573558,.21336752
1,0,.31243235,.0000000,59,1,-2.4528594,.42249348,.38259178,.22096624
1,0,.31243198,.0000000,59,2,-2.9641640,.34108883,.39959805,.21753756
1,0,.31241138,.0000000,59,5,-4.3925919,.29846118,.34207407,.22011089
1,0,.31242249,.0000000,59,1,-3.1489154,.44351723,.36583160,.22747439
1,0,.31243359,.90148710E-04,59,1,-3.0618514,.26776261,.52051758,.20037755
1,0,.31243998,.0000000,59,2,-3.0222613,.18785992,.49840580,.18383509
1,0,.31245388,.0000000,59,2,-2.9930364,.22961838,.52359749,.19075684
1,0,.31246338,.0000000,59,1,-3.0976367,.39592261,.52524790,.19336300
1,0,.31245839,.0000000,59,2,-4.3377701,.56956868,.55845897,.20919354
1,0,.31240986,.92620910E-04,59,11,-6.5414598,.72045029,.61983643,.24899335
1,0,.31240093,.0000000,59,5,-6.9845043,.80891632,.48035419,.25374924
1,0,.31241203,.0000000,59,1,-6.4758264,.76490082,.43121101,.24664189
1,0,.31242313,.0000000,59,1,-3.8248278,.65062008,.47754933,.23173594
1,0,.31243423,.0000000,59,1,-3.0736360,.60347479,.47910683,.23207756
1,0,.31242942,.27195789E-03,59,10,-1.9935849,.36634739,.49195307,.20120486
1,0,.31242484,.0000000,59,1,-5.5367678,.35949148,.56313454,.22024303
1,0,.31243594,.0000000,59,1,-5.4702772,.29013101,.51220790,.21653257
1,0,.31243814,.0000000,59,1,-6.2719695,.61254651E-02,.52229810,.18328134
1,0,.31243790,.0000000,59,2,-6.7781520,.14153782E-01,.57739045,.17769359
1,0,.31244413,.0000000,59,2,-5.4282035,.12823066,.59733943,.17641595
1,0,.31245523,.0000000,59,1,-4.9192964,.21012183,.54300430,.20131156
1,0,.31246402,.0000000,59,2,-2.0706441,.26253742,.44979084,.19642416
1,0,.31246094,.97539090E-04,59,3,-3.8269320,.23910278,.26564746,.20710513
1,0,.31246513,.0000000,59,3,-2.3729943,.42661549,.36007037,.21694082
1,0,.31247622,.0000000,59,1,-2.0797671,.26760631,.36709832,.19885868
1,0,.31247696,.0000000,59,6,-1.8615619,.33622395,.45041607,.20489368
1,0,.31248681,.76952886E-04,59,1,-1.9421082,.35822343,.48673428,.20237966
1,0,.31249157,.0000000,59,1,-2.4405051,.49728203,.52719991,.21492175
1,0,.31250266,.0000000,59,1,-2.2285373,.37106510,.50551741,.19828441
1,0,.31251818,.0000000,59,2,-2.2253219,.40165247,.35970149,.21070998
1,0,.31252444,.0000000,59,1,-2.5810241,.39577917,.41443347,.19790124
1,0,.31253553,.0000000,59,1,-2.4840143,.47042839,.41450184,.20907242
1,0,.31253267,.0000000,59,3,-4.2458026,.44733544,.31934579,.20375476
1,0,.31254087,.0000000,59,2,-3.5282066,.19155607,.25684716,.19492165
1,0,.31255806,.68995382E-04,59,2,-3.2226559,.28604856,.37848591,.18544558
1,0,.31256915,.0000000,59,1,-2.7598602,.46819477,.46992794,.20357253
1,0,.31257084,.0000000,59,3,-2.6575739,.52168404,.53507000,.21641564
1,0,.31257974,.0000000,59,1,-2.8028624,.36874561,.55562754,.19701124
1,0,.31257975,.0000000,59,4,-2.7938437,.45441588,.54246304,.21793601
1,0,.31258052,.68451283E-04,59,7,-2.4799065,.53277008,.50487952,.21966007
1,0,.31258788,.0000000,59,3,-2.1062246,.24000783,.37875600,.19535544
1,0,.31258502,.0000000,59,7,-2.6514857,.15005717,.39395632,.18364863
1,0,.31258601,.0000000,59,2,-4.2204662,.84569163E-01,.44306964,.16914408
1,0,.31259710,.0000000,59,1,-2.9641521,.14092065,.38812526,.17948026
1,0,.31259439,.0000000,59,3,-3.2985555,.25770493,.26958860,.19766903
1,0,.31260547,.0000000,59,1,-1.8991548,.34186554,.38288375,.20431382
1,0,.31260804,.0000000,59,1,-2.6500713,.24382675,.44332645,.18434242
1,0,.31261561,.13871771E-03,59,2,-2.1185316,.35964231,.45607721,.21123314
1,0,.31261950,.0000000,59,1,-2.7091567,.25636496,.49257067,.19938348
1,0,.31262831,.0000000,59,2,-2.5293797,.48751434,.53621569,.21728906
1,0,.31263939,.0000000,59,1,-1.7635702,.36300667,.44207163,.20622533
1,0,.31264064,.0000000,59,2,-2.1435726,.31108807,.49141630,.19580431
1,0,.31264973,.0000000,59,3,-1.9582516,.40006524,.43136677,.20349250
1,0,.31264675,.82560072E-04,59,2,-2.7946853,.38356431,.31732135,.21416781
1,0,.31264523,.0000000,59,4,-2.8648060,.56967768,.47998851,.23189062
1,0,.31264454,.0000000,59,1,-4.1752027,.57562112,.61440416,.22262736
1,0,.31264885,.0000000,59,1,-4.7191688,.65703821,.59804184,.23069810
1,0,.31265926,.0000000,59,3,-4.7619031,.67633687,.50646255,.22770505
1,0,.31266725,.0000000,59,2,-3.0124565,.58171053,.51835648,.22310556
1,0,.31266493,.16478745E-03,59,2,-4.2766630,.59429732,.55230945,.21373921
1,0,.31267601,.0000000,59,1,-3.7367983,.57567642,.49661547,.21354716
1,0,.31268708,.0000000,59,1,-2.6391524,.46448734,.48392440,.20381385
1,0,.31267900,.0000000,59,2,-4.8414270,.37469767,.49563835,.18270483
1,0,.31269007,.0000000,59,1,-2.7013402,.46998152,.55477672,.21450237
1,0,.31270115,.0000000,59,1,-2.6349475,.26217278,.50795020,.18883377
1,0,.31271440,.0000000,59,2,-2.4156178,.30456346,.49602514,.19110099
1,0,.31272004,.0000000,59,2,-2.4584779,.49556932,.53051412,.21606701
1,0,.31271746,.71162242E-04,59,2,-3.2245692,.54262077,.52739299,.21170384
1,0,.31272717,.0000000,59,1,-3.3127579,.61669104,.50480910,.22832709
1,0,.31273511,.0000000,59,1,-3.5288857,.50846390,.54527058,.22857013
1,0,.31274220,.0000000,59,2,-2.5153559,.53223927,.44595295,.22794881
1,0,.31275568,.0000000,59,2,-2.6210698,.50854460,.38485099,.22170715
1,0,.31276676,.0000000,59,1,-2.2395274,.45345772,.43634897,.20726427
1,0,.31276887,.0000000,59,2,-2.6363527,.35785497,.31998908,.20559471
1,0,.31277564,.68340384E-04,59,2,-2.5531905,.38334627,.33164312,.20786275
1,0,.31278103,.0000000,59,2,-2.5946887,.42930029,.34587507,.21170248
1,0,.31277592,.0000000,59,5,-3.1149064,.47045484,.34679327,.22685183
1,0,.31278246,.0000000,59,2,-2.0847389,.43996989,.39616153,.21199926
1,0,.31279388,.68329661E-04,59,3,-1.7515360,.38066144,.44462536,.20655058
1,0,.31279247,.0000000,59,1,-3.2430048,.61072971,.49849532,.23422375
1,0,.31279541,.0000000,59,2,-3.4684861,.58734911,.38811339,.23069829
1,0,.31279634,.0000000,59,3,-3.8035130,.62152342,.41411964,.22979049
1,0,.31279063,.0000000,59,5,-3.4420706,.48568208,.33125102,.22824147
1,0,.31279276,.11703866E-03,59,2,-3.8175673,.55709983,.35791224,.22198221
1,0,.31279639,.0000000,59,2,-4.1379571,.49455154,.31708276,.23318897
1,0,.31280353,.0000000,59,2,-2.9489239,.39429528,.30881947,.21075407
1,0,.31280845,.0000000,59,5,-2.7378556,.20519237,.32855004,.19898274
1,0,.31281336,.0000000,59,1,-3.2198510,.14843840,.37835321,.19683927
1,0,.31281751,.82389953E-04,59,2,-3.6999989,.95715826E-02,.36277624,.17825899
1,0,.31282537,.0000000,59,3,-2.4577548,.17391799,.41663604,.18860325
1,0,.31282193,.0000000,59,4,-2.6551963,.42199763,.48766587,.19837957
1,0,.31281994,.0000000,59,1,-4.3174109,.61686185,.38762824,.22685279
1,0,.31283222,.0000000,59,2,-2.9594964,.56792367,.49760176,.21901939
1,0,.31284328,.77190144E-04,59,1,-2.9251716,.58143513,.46691851,.22399749
1,0,.31285435,.0000000,59,1,-2.5070963,.38148802,.45508701,.19533828
1,0,.31286234,.0000000,59,3,-2.0743711,.34981225,.50045638,.20204932
1,0,.31286165,.0000000,59,1,-3.3838280,.13509681,.49217500,.18295334
1,0,.31287385,.0000000,59,4,-3.3625305,.28120731,.38259585,.18407381
1,0,.31288491,.0000000,59,1,-2.6393907,.36967039,.44196583,.19353431
1,0,.31289362,.0000000,59,1,-2.7966129,.21347529,.49382703,.19222188
1,0,.31290113,.72406814E-04,59,1,-3.0459536,.42732307,.55042876,.21634572
1,0,.31290500,.0000000,59,2,-3.1899399,.59161138,.41824704,.23022031
1,0,.31290899,.0000000,59,1,-3.7683774,.29379368,.40476058,.21640352
1,0,.31292004,.0000000,59,1,-2.1873302,.26392445,.40952932,.19032969
1,0,.31291832,.0000000,59,1,-3.7682072,.78063506E-01,.42379015,.17204387
1,0,.31291027,.0000000,59,2,-5.8530144,.65572929E-01,.33501220,.16308153
1,0,.31292133,.0000000,59,1,-3.3279450,.11943633,.36147054,.19409721
1,0,.31293217,.0000000,59,1,-3.3414847,.96607840E-01,.29873864,.18764040
1,0,.31292733,.96046204E-04,59,3,-4.2801815,.85090021E-01,.31707049,.17194923
1,0,.31292881,.0000000,59,2,-4.6259423,.17005635,.26457103,.20573309
1,0,.31292305,.0000000,59,5,-4.4060363,.17866598,.23909241,.20275481
1,0,.31293022,.0000000,59,2,-4.2155224,.42808247E-01,.37900683,.18977149
1,0,.31293641,.0000000,59,2,-3.7634738,.70582364E-01,.38325125,.17207163
1,0,.31293756,.25466071E-03,59,1,-4.7194075,.11195114E-01,.34235501,.16619743
1,0,.31294861,.0000000,59,1,-4.6379546,.18671292E-01,.46717434,.16784910
1,0,.31295804,.0000000,59,1,-4.7442287,.88002115E-01,.49486058,.16774357
1,0,.31296910,.0000000,59,1,-4.5281201,.25451186,.54539565,.20490966
1,0,.31296642,.0000000,59,6,-2.3711468,.38586595,.49597884,.21310439
1,0,.31296143,.76159752E-04,59,7,-1.9755476,.36231051,.45952827,.20948573
1,0,.31296685,.0000000,59,1,-2.4068428,.49143114,.42150476,.21318175
1,0,.31297236,.0000000,59,1,-2.8289519,.30146204,.52316267,.18867825
1,0,.31297224,.0000000,59,2,-3.3337842,.22775532,.50600271,.18031342
1,0,.31296425,.78977099E-04,59,6,-1.9536086,.28051637,.41478179,.19467272
1,0,.31296656,.0000000,59,1,-2.7366611,.20373630,.45188253,.19632695
1,0,.31297429,.0000000,59,2,-2.3934317,.24725698,.38501264,.20269218
1,0,.31297799,.0000000,59,2,-2.9504538,.17531501,.48377301,.18820916
1,0,.31297301,.68341294E-04,59,5,-2.6096938,.23918085,.49961723,.18933727
1,0,.31297896,.0000000,59,2,-3.5814915,.12440850,.48747516,.17695895
1,0,.31296676,.0000000,59,9,-2.7902116,.33246617,.35689992,.19403496
1,0,.31297146,.0000000,59,1,-3.2918408,.40806213,.38598873,.19680270
1,0,.31296122,.0000000,59,10,-2.3532842,.31140068,.40078252,.19211161
1,0,.31296905,.13794790E-03,59,3,-1.8964242,.34853525,.38429278,.20609589
1,0,.31296847,.0000000,59,1,-3.1798227,.61290051,.47911880,.23254141
1,0,.31295916,.0000000,59,6,-2.9115012,.53677018,.49911663,.23048717
1,0,.31296327,.0000000,59,3,-1.8660311,.32499726,.41092109,.19875167
1,0,.31297293,.70674019E-04,59,2,-2.2786397,.26322138,.37642877,.20337136
1,0,.31298217,.0000000,59,2,-2.3463303,.39695324,.39413053,.21845441
1,0,.31298827,.0000000,59,2,-2.2886997,.32934294,.50956088,.20209746
1,0,.31299226,.0000000,59,3,-2.4956855,.26536295,.35069831,.19147035
1,0,.31299862,.0000000,59,3,-2.5231068,.25934305,.46811415,.20102750
1,0,.31300547,.74310356E-04,59,3,-2.3088964,.22493370,.41097580,.18755031
1,0,.31301651,.0000000,59,1,-1.9865489,.39914498,.46170368,.20223375
1,0,.31301323,.0000000,59,2,-2.8820325,.33641332,.30983069,.21193058
1,0,.31301847,.0000000,59,4,-2.3155826,.29765391,.35827368,.20710925
1,0,.31302406,.0000000,59,1,-2.7294570,.33977386,.30837870,.20571175
1,0,.31302321,.0000000,59,1,-4.0776846,.17778868,.22979474,.19239323
1,0,.31301675,.71057862E-04,59,7,-2.9356184,.33509736,.29743021,.20402482
1,0,.31302778,.0000000,59,1,-2.2730608,.49152680,.46773193,.21211665
1,0,.31302613,.0000000,59,1,-3.8320511,.52547630,.59226783,.22461463
1,0,.31304258,.0000000,59,2,-2.0089402,.38396534,.41984963,.21393366
1,0,.31304079,.68393518E-04,59,6,-2.1785418,.32599447,.34793899,.20370047
1,0,.31305134,.0000000,59,1,-2.2088145,.49336515,.48456294,.21383525
1,0,.31305001,.0000000,59,1,-3.6763926,.20212713,.45565431,.20259848
1,0,.31305668,.0000000,59,2,-3.5960923,.15843136,.48506872,.19310007
1,0,.31305562,.0000000,59,3,-3.7495425,.31943090,.48931019,.21484303
1,0,.31305037,.73180208E-04,59,5,-1.9763852,.28167103,.40892960,.19441893
1,0,.31305575,.0000000,59,1,-2.4103886,.29149543,.40797357,.20807107
1,0,.31306678,.0000000,59,1,-2.2931029,.26852031,.45259911,.20144731
1,0,.31307073,.0000000,59,2,-2.5380329,.33590673,.31992706,.20652291
1,0,.31307522,.0000000,59,2,-2.6726283,.34561965,.43894680,.19113796
1,0,.31307360,.77635982E-04,59,8,-2.6241532,.54409890,.51199283,.21973307
1,0,.31308463,.0000000,59,1,-2.5535294,.48848135,.54203683,.21407995
1,0,.31308697,.0000000,59,4,-2.8871305,.51172772,.37086825,.22698072
1,0,.31309724,.74157688E-04,59,2,-2.8177689,.46795346,.37396373,.22662454
1,0,.31310373,.0000000,59,4,-2.5564717,.21582154,.35336873,.19971705
1,0,.31311476,.0000000,59,1,-2.2140226,.22697103,.36488964,.19423752
1,0,.31312356,.0000000,59,3,-2.4621901,.16882783,.38676101,.18985662
1,0,.31312167,.0000000,59,2,-3.2499452,.98649099E-01,.41057938,.18793551
1,0,.31313269,.88190767E-04,59,1,-2.3289986,.21637271,.35285683,.19492173
1,0,.31314371,.0000000,59,1,-2.0594268,.28281928,.46778603,.19652300
1,0,.31315210,.0000000,59,2,-1.9345804,.43512679,.48326802,.20961615
1,0,.31314843,.0000000,59,2,-3.6143157,.50647865,.59301785,.20790216
1,0,.31315923,.0000000,59,1,-3.6282584,.21600369,.50065776,.17755137
1,0,.31317025,.0000000,59,1,-2.9442931,.32455219,.29732664,.20207322
1,0,.31318503,.0000000,59,2,-2.3464872,.22796021,.34585321,.19676488
1,0,.31318876,.0000000,59,1,-2.9512078,.16019001,.30399191,.19046415
1,0,.31318530,.0000000,59,1,-5.2808417,.38337675,.23101769,.20343007
1,0,.31317989,.73018378E-04,59,2,-6.5326361,.46846787,.26842236,.20259971
1,0,.31317825,.0000000,59,1,-8.0901531,.37553409,.17916234,.19650417
1,0,.31318654,.0000000,59,2,-7.3282438,.46030928,.20750178,.20867488
1,0,.31319255,.0000000,59,2,-5.5239807,.41425759,.27287615,.19859954
1,0,.31320989,.0000000,59,2,-3.9178402,.19453103,.29091179,.18192483
1,0,.31320335,.16851856E-03,59,5,-2.9100926,.26117279,.36418560,.18639581
1,0,.31321722,.0000000,59,3,-2.5272051,.27187137,.32840278,.20412360
1,0,.31321774,.0000000,59,1,-3.5899880,.40831581,.41442548,.22744779
1,0,.31322875,.0000000,59,1,-2.6367280,.48286812,.42234437,.22777210
1,0,.31322038,.0000000,59,4,-3.0097453,.48425773,.57296642,.21548149
1,0,.31321003,.81891370E-04,59,7,-2.7947581,.34015106,.55388609,.19629086
1,0,.31321850,.0000000,59,1,-2.9671849,.20259817,.47431756,.18118958
1,0,.31321574,.0000000,59,1,-4.9274440,.26893635,.63230026,.19121569
1,0,.31322675,.0000000,59,1,-4.5576083,.32279458,.58952661,.20776902
1,0,.31323776,.0000000,59,1,-3.5101125,.23761363,.54577889,.19503017
1,0,.31324046,.0000000,59,1,-4.2415205,.58842990E-01,.46298293,.16987424
1,0,.31324862,.0000000,59,1,-4.4370579,.76469963E-01,.37720665,.16810552
1,0,.31325963,.68030745E-04,59,1,-2.8116678,.27816066,.33675502,.19100816
1,0,.31325915,.0000000,59,1,-4.0742219,.40422141E-01,.33629293,.17110912
1,0,.31327016,.0000000,59,1,-3.3397333,.66807765E-01,.40906482,.17778897
1,0,.31327262,.0000000,59,1,-4.1007133,.67071743E-01,.42731127,.18923961
1,0,.31327591,.0000000,59,1,-4.7581721,.15833127E-01,.49601198,.17169826
1,0,.31328440,.0000000,59,1,-4.9292413,.36424345E-01,.44410367,.18882651
1,0,.31329409,.0000000,59,2,-2.3444395,.22655349,.45579294,.18840472
1,0,.31328035,.14285285E-03,59,7,-2.6220602,.14468515,.39444362,.18720587
1,0,.31327924,.0000000,59,2,-3.3342243,.65478522E-01,.32412249,.18159353
1,0,.31328793,.0000000,59,1,-3.4906081,.12006265,.37892066,.19503255
1,0,.31329894,.0000000,59,1,-2.4520280,.43658761,.46150251,.22174033
1,0,.31329810,.0000000,59,3,-2.6096210,.48805167,.38307431,.22533905
1,0,.31329132,.68945752E-04,59,3,-3.3853917,.56907053,.37949447,.23298762
1,0,.31328810,.0000000,59,5,-3.2829206,.60545680,.52844855,.23055939
1,0,.31329414,.0000000,59,2,-2.5643882,.39743360,.55043924,.20362391
1,0,.31329829,.0000000,59,1,-3.1230874,.32730861,.45633782,.21484696
1,0,.31330929,.0000000,59,1,-2.4723766,.49640231,.38929112,.22001801
1,0,.31332030,.0000000,59,1,-1.9034101,.43312177,.45288314,.21510396
1,0,.31334529,.69832152E-04,59,5,-1.9355111,.45798840,.44386794,.21619491
1,0,.31332899,.0000000,59,7,-2.5494401,.47409903,.40764212,.20970435
1,0,.31332952,.0000000,59,3,-3.0479183,.47479032,.40520146,.20589067
1,0,.31332589,.0000000,59,4,-3.5676545,.53124292,.33815100,.22826842
